id,title,type,description,release_year,age_certification,runtime,genres,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm351938,Girls with Balls,MOVIE,"All girls volley ball team The Falcons end up stranded in the middle of nowhere after their mini-van breaks down. Little do they know they landed in degenerate hunters' territory and the hunt is on. Thus begins a very long night where they must run for their lives and test their team spirit. But the girls are more resourceful than it appears. In the heart of the forest, the tables are about to turn between hunter and hunted...",2019,,77,"['comedy', 'horror', 'european']","['FR', 'BE']",,tt4725842,3.9,3219.0,10.312,4.3
tm460360,4 latas,MOVIE,"To find Joseba, a dying friend, and see him reunite with his daughter Ely, two old friends, Jean Pierre and Tocho, embark with her on a road trip through the Sahara desert, from Spain to Mali.",2019,,105,"['drama', 'comedy', 'european']","['FR', 'ES']",,tt8242160,5.9,3189.0,7.59,5.8
ts90789,Jailbirds,SHOW,"At the Sacramento County Jail, incarcerated women fight the power and one another as they try to make the best of life -- and love -- on the inside.",2019,TV-MA,44,"['reality', 'crime', 'thriller']",['US'],1.0,tt1176289,7.0,1160.0,9.54,7.8
ts256606,Trial 4,SHOW,"Charged as a teen in the 1993 killing of a Boston cop, Sean K. Ellis fights to prove his innocence while exposing police corruption and systemic racism.",2020,TV-MA,55,"['documentation', 'crime']",['US'],1.0,tt13363298,7.4,2039.0,5.972,7.1
ts222609,Chocolate,SHOW,"Brought together by meaningful meals in the past and present, a doctor and a chef are reacquainted when they begin working at a hospice ward.",2019,,46,['drama'],['KR'],1.0,tt12263402,,,10.314,6.9
ts59542,The Search,SHOW,"When a girl vanishes from a suburb near Mexico City, the personal goals of some involved in the case muddy the search. Based on a true story.",2020,,42,"['comedy', 'drama']",['MX'],1.0,,,,24.093,7.2
tm494531,Seventeen,MOVIE,"To find a shelter dog he befriended, a 17-year-old boy escapes a juvenile detention center and is joined on his quest by his older brother.",2019,,99,"['drama', 'european']",['ES'],,tt8988832,7.2,3940.0,8.623,7.3
ts107963,Restaurants on the Edge,SHOW,Three food and design experts travel the world to revive failing restaurants by connecting them to the local culture beyond their gorgeous views.,2019,TV-14,46,['reality'],[],2.0,tt8784324,6.7,972.0,,
tm1127695,The Endless Trench,MOVIE,"A small village in Huelva, Andalusia, Spain, 1936. Higinio and Rosa have been married only for a few months when the Civil War breaks out. Higinio, being afraid of possible reprisals from the rebel faction, decides to use a hole dug in his own house as a temporary hideout.",2019,,148,"['thriller', 'war', 'action', 'drama', 'history', 'european']","['ES', 'FR']",,tt7937168,7.2,6239.0,12.322,6.9
ts235979,The Victims' Game,SHOW,"After discovering his estranged daughter's link to mysterious murders, a forensic detective with Asperger's syndrome risks everything to solve the case.",2020,,59,"['drama', 'thriller', 'crime']",['TW'],1.0,tt12079212,7.3,1356.0,3.688,7.5
tm818786,Menendez: The Day of the Lord,MOVIE,A retired priest hunted by his sins is pulled back into darkness when a friend begs him to help his possessed daughter.,2020,,93,"['drama', 'horror', 'thriller']","['ES', 'MX']",,tt5603212,4.9,988.0,3.187,5.8
tm674135,Brother in Love,MOVIE,"After a series of lies and misunderstandings, Aykut, a straightforward craftsmen, finds himself in the middle of wedding plans with Gulsah, an insurance broker. The problem is that Aykut is marrying with his fiance Nurhan a week later, whose family could kill him if they know the truth.",2019,,115,"['comedy', 'family']",['TR'],,tt10320050,7.1,5778.0,5.101,6.9
ts227412,Shaun the Sheep: Adventures from Mossy Bottom,SHOW,"Clever sheep Shaun, loyal dog Bitzer and the rest of the Mossy Bottom gang cook up oodles of fun and mischief on the farm.",2020,TV-Y7,6,"['comedy', 'family', 'animation']",['GB'],1.0,tt11983342,8.1,551.0,2.109,8.8
ts87698,Examination of Conscience,SHOW,"Allegations of child sexual abuse in Spain's Catholic institutions are examined in interviews with survivors, clergy, journalists and other experts.",2019,TV-MA,51,"['documentation', 'history', 'crime']",['ES'],1.0,tt9584024,7.8,422.0,1.833,8.8
ts87680,Playing with Fire,SHOW,Three prosperous women -- including a mother and her daughter -- fall for a seductive man in Colombia's Coffee Triangle.,2019,TV-14,43,['drama'],['MX'],1.0,tt9587732,5.9,944.0,26.283,7.1
tm817087,#AnneFrank. Parallel Stories,MOVIE,"One single Anne Frank moves us more than the countless others who suffered just as she did but whose faces have remained in the shadows-Primo Levi. The Oscar®-winning Helen Mirren will introduce audiences to Anne Frank's story through the words in her diary. The set will be her room in the secret refuge in Amsterdam, reconstructed in every detail by set designers from the Piccolo Theatre in Milan. Anne Frank this year would have been 90 years old. Anne's story is intertwined with that of five Holocaust survivors, teenage girls just like her, with the same ideals, the same desire to live: Arianna Szörenyi, Sarah Lichtsztejn-Montard, Helga Weiss and sisters Andra and Tatiana Bucci. Their testimonies alternate with those of their children and grandchildren.",2019,,92,"['drama', 'documentation', 'history']",['IT'],,tt9850370,6.5,1503.0,17.846,6.9
ts251378,Mystery Lab,SHOW,"Host Felipe Castanhari explores science, history, mysteries and marvels, uncovering mind-blowing facts with help from his lab buddies.",2020,TV-PG,37,"['comedy', 'family', 'documentation', 'animation']",['BR'],1.0,tt12723962,7.4,769.0,4.693,7.4
ts90980,It's Bruno!,SHOW,"An old-school Brooklyn native devotes his days to caring for his adorable dog, Bruno -- and making sure the neighbors show his pooch the proper respect.",2019,TV-MA,3,"['comedy', 'animation']",['US'],1.0,tt10186846,7.5,2886.0,4.064,6.7
ts225513,Spectros,SHOW,A group of teenagers gets unintentionally involved in a conflict between Japanese Shinto ghosts and Brazilian witchcraft.,2020,TV-MA,44,['scifi'],['BR'],1.0,,,,4.595,7.0
tm484989,The Influence,MOVIE,"After moving back to her family home to care for her dying mother, a nurse haunted by her childhood memories must struggle with an evil force in the house.",2019,,99,"['documentation', 'horror', 'european']",['ES'],,tt9670466,4.5,3639.0,11.728,4.8
tm455197,Kabir Singh,MOVIE,"Kabir, a genius yet hostile medical student, falls in love with Preeti from his college. When Preeti's father spots the couple kissing, he opposes their relationship and decides to marry her off.",2019,,172,"['drama', 'crime', 'action', 'romance']",['IN'],,tt8983202,7.2,30949.0,6.459,6.9
ts88937,Shadow,SHOW,"Haunted by a tragic loss, an ex-cop with a rare inability to feel pain strikes out on his own to catch offenders who've eluded Johannesburg police.",2019,TV-MA,43,"['action', 'crime', 'drama', 'thriller']",['ZA'],1.0,tt9817236,6.6,956.0,2.08,6.5
tm431349,Bulbul Can Sing,MOVIE,"Coming-of-age drama about a young girl living in rural India, fighting her way through love and loss as she figures out who she really is.",2019,,95,['drama'],['IN'],,tt8659050,7.0,384.0,1.05,7.8
tm886086,Seized,MOVIE,"Hiding out with his son Taylor on the Mexican coast, Nero hopes to put his violent Special Forces career behind him. But after Nero’s home is attacked and Taylor is abducted, the mysterious Mzamo orders Nero to slaughter the members of three rival crime syndicates. If he fails, Taylor will die. Now, with bullets flying and bodies dropping as Nero completes his mission, he races to find Mzamo’s hideout and seek revenge.",2020,R,85,"['thriller', 'action']",['US'],,tt7221772,5.2,2173.0,10.36,6.6
tm889679,Roped,MOVIE,A star cowboy in a traveling rodeo gets thrown off course when he falls in love with the daughter of a tough-minded town councilman.,2020,PG,90,"['romance', 'family', 'comedy', 'drama']",['US'],,tt8523028,5.4,1391.0,5.927,6.3
ts85510,Rhythm + Flow,SHOW,"In this music competition show, judges Tip “T.I.” Harris, Cardi B and Chance the Rapper hit the streets to find the next rap superstar.",2019,TV-MA,57,"['reality', 'music']",['US'],2.0,tt9278032,7.6,1541.0,3.802,8.2
ts101042,The 43,SHOW,This docuseries disputes the Mexican government's account of how and why 43 students from Ayotzinapa Rural Teachers' College vanished in Iguala in 2014.,2019,TV-MA,56,"['documentation', 'war']",['MX'],1.0,tt9789272,7.1,140.0,5.066,6.9
ts252977,Baewatch: Parental Guidance,SHOW,"Couples go on a romantic getaway to test their relationships, not knowing their families are calling the shots and cringing over their every move.",2019,TV-MA,47,[],[],1.0,,,,0.608,
ts223690,Yanxi Palace: Princess Adventures,SHOW,A determined Qing dynasty princess contends with palace intrigue and a vendetta against her family while navigating the treacherous terrain of romance.,2019,,45,['drama'],['CN'],1.0,,,,5.22,10.0
tm835869,Jarhead: Law of Return,MOVIE,"Major Ronan Jackson, an accomplished fighter pilot for the Israel Defense Forces and son of a U.S. Senator, is shot down while flying through Syrian airspace. After miraculously surviving the crash, Jackson is taken captive by a group of Hezbollah militiamen. A squad of elite soldiers, led by Gunnery Sergeant Dave Torres, risk their own lives in the hopes of saving an ally they've never met.",2019,R,103,['war'],"['US', 'IL']",,tt10767720,5.6,,27.926,6.5
tm450673,The Last Laugh,MOVIE,"After moving to a retirement home, restless talent manager Al reconnects with long-ago client Buddy and coaxes him back out on the comedy circuit.",2019,,98,['comedy'],['US'],,tt7427356,5.6,5692.0,9.907,5.4
ts218367,Secreto bien guardado,SHOW,"In 1940 Argentina, a Jewish 17-year-old on vacation with her family falls in love with a young Nazi lawyer staying at the same hotel.",2019,TV-MA,30,"['drama', 'romance']",['AR'],1.0,tt10702412,4.9,188.0,2.343,10.0
ts90508,Flinch,SHOW,"Harrowing and hilarious tests await the brave and foolhardy, as well as the judges, in this comedy game show. If they flinch, they feel the pain.",2019,TV-PG,24,['reality'],['GB'],1.0,tt9196244,4.4,703.0,3.04,5.6
ts256784,Trash Truck,SHOW,"Six-year old Hank and his best pal, a giant trash truck, explore the world around them on fantastical adventures with their animal friends.",2020,TV-Y,14,[],['US'],2.0,,,,8.503,7.8
ts253549,Izzy's Koala World,SHOW,Young koala caretaker Izzy Bee and her family rescue cuddly creatures in need and help them head back into the wild on Australia’s Magnetic Island.,2020,,16,"['documentation', 'family']",['AU'],2.0,,,,3.67,10.0
tm455410,Grand-Daddy Day Care,MOVIE,A man has to figure out a way to make extra money when his father-in-law moves in.,2019,PG-13,91,"['comedy', 'family']",['FR'],,tt8749922,4.9,864.0,9.509,6.4
ts108593,The Unsettling,SHOW,"Becca, a 16-year-old girl, arrives at her new foster home located in a remote area. Her foster siblings are less than welcoming but none more so than the 11-year-old biological son of their foster parents. Becca tries to keep to herself and adjust to her new home, but strange things start to happen around her, and Becca is uncertain about who or what is responsible.",2019,TV-14,23,"['fantasy', 'horror', 'scifi', 'thriller', 'crime']",['US'],1.0,tt8680902,5.2,712.0,12.273,7.0
ts222803,Maradona in Mexico,SHOW,"The Dorados, Culiacan's local team, are at the bottom of the rankings when Maradona arrives, looking for a fresh start. The experts predict disaster.",2019,TV-MA,37,"['documentation', 'sport', 'comedy', 'drama']","['PE', 'AR']",1.0,tt11168104,7.3,1119.0,3.895,7.1
tm470378,ReMastered: Devil at the Crossroads,MOVIE,"Robert Johnson was one of the most influential blues guitarists ever. Even before his early death, fans wondered if he'd made a pact with the Devil.",2019,,48,"['documentation', 'music']",['US'],,tt9046574,7.0,2691.0,7.171,6.9
ts236182,Brews Brothers,SHOW,"Two rival brothers must work together to keep their brewery in business, but shenanigans keep foaming up their company with chaos.",2020,TV-MA,11,"['comedy', 'drama']",['US'],1.0,tt10930958,5.1,1944.0,5.258,5.0
tm472766,Kardec,MOVIE,"The story of Allan Kardec, from his days as an educator to his contribution to the spiritist codification.",2019,,110,"['history', 'drama']",['BR'],,tt9213932,6.1,1501.0,7.335,6.6
tm857399,Marc Maron: End Times Fun,MOVIE,"Marc Maron wades through a swamp of vitamin hustlers, evangelicals and grown male nerd children, culminating in a gleefully filthy end-times fantasy.",2020,,71,"['comedy', 'documentation']",['US'],,tt11810418,6.8,1906.0,4.63,7.0
ts226403,The Circle Brazil,SHOW,"In this fun reality competition, online players try their best to flirt, bond and catfish their way to a R$300,000 prize.",2020,TV-MA,49,['reality'],['BR'],1.0,tt9581782,6.8,761.0,2.497,7.3
tm428506,The Man Who Feels No Pain,MOVIE,"Leveraging his ability to withstand pain, a young man trains to follow in the footsteps of his martial arts hero.",2019,PG,136,"['action', 'comedy']",['IN'],,tt8055888,7.3,7700.0,3.84,6.9
tm464435,Grass Is Greener,MOVIE,"Weed. Marijuana. Grass. Pot. Whatever you prefer to call it, America’s relationship with cannabis is a complicated one. In his directorial debut, hip hop pioneer Fab 5 Freddy presents an unparalleled look at the racially biased history of the war on marijuana. A range of celebrities and experts discuss the plant’s influence on music and popular culture, and the devastating impact its criminalization has had on Black and Latino communities. As more and more states join the push to legalize marijuana, this documentary dives deep into the glaring racial disparities in the growing cannabis market.",2019,,97,['documentation'],['US'],,tt10050782,7.1,1322.0,6.429,6.9
ts218890,Drifting Dragons,SHOW,"Dragons, the rulers of the sky. To many people on the surface, they are a dire threat, but at the same time, a valuable source of medicine, oil, and food. There are those who hunt the dragons. They travel the skies in dragon-hunting airships. This is the story of one of those ships, the “Quin Zaza,” and its crew.",2020,TV-14,24,"['action', 'scifi', 'animation', 'fantasy']",['JP'],1.0,tt11418344,6.0,569.0,8.863,7.7
